object_id,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,tflux_y
  36095547, 204.9609, -39.2579,0, 0.152, 0.136, 0.022,39.041, 0.067,90, 90,1,0.153,39.309, 0.005, -243.1, 0.00, 0.000,59638.855, 18414,0.,0.,0.,0.,0.,0.
  36120420, 182.4609,   2.2387,0, 0.072, 0.048, 1.252,36.636, 0.018,15, 15,1,0.071,37.527,-0.009,  374.6, 3.10, 1.295,59695.340, 21362,0.,0.,0.,0.,0.,0.
  36121431,  76.5538, -42.8093,0, 0.125, 0.122, 0.267,38.781, 0.012,62, 62,2,0.124,38.819, 0.004,  190.1, 3.10, 0.073,60660.672,  4590,0.,0.,0.,0.,0.,0.
  36122473, 318.8672, -28.1222,0, 0.244, 0.256, 0.008,40.564, 0.075,90, 90,1,0.243,40.438,-0.006,  182.6, 0.00, 0.000,59862.230, 16195,0.,0.,0.,0.,0.,0.
  36159787, 326.2500,  -8.5364,0, 0.000, 0.000, 0.000,-9.000, 0.035,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 12763,   1869.3,  11872.6,  14286.4,  14757.9,  14296.8,  14246.9
  36170782, 271.0181, -48.7276,0, 0.000, 0.000, 0.000,-9.000, 0.145,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 19785,    839.8,  10535.3,  13170.0,  10561.6,   7241.2,   3171.7
  36182575, 173.4961,   2.6867,0, 0.229, 0.247, 0.026,40.469, 0.031,15, 15,1,0.231,40.311, 0.000,  232.9, 3.10, 0.371,59962.723, 28048,0.,0.,0.,0.,0.,0.
  36280836, 324.6680, -33.5101,0, 0.791, 0.869, 0.039,43.723, 0.032,42, 42,3,0.789,43.468, 0.013,  106.9, 3.10, 0.146,60428.152, 20375,0.,0.,0.,0.,0.,0.
  36296411,  78.5742, -19.7880,0, 0.000, 0.000, 0.000,-9.000, 0.032,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 44376,     19.1,    377.6,    652.0,    636.8,    488.7,    230.7
  36346404, 358.4180,  -7.1808,0, 0.422, 0.414, 0.540,41.772, 0.032,90, 90,1,0.420,41.810, 0.004, -401.3, 0.00, 0.000,59734.906, 27162,0.,0.,0.,0.,0.,0.
  36348779,  69.4336, -40.2282,0, 0.374, 0.301, 0.959,40.962, 0.027,90, 90,1,0.372,41.499, 0.004,  440.7, 0.00, 0.000,60259.047,   176,0.,0.,0.,0.,0.,0.
  36356702, 291.6211,  -6.2793,0, 0.000, 0.000, 0.000,-9.000, 0.300,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 17704,      7.1,     55.6,    186.8,    918.7,   2046.9,   3477.5
  36405978, 271.0547,  -6.1292,0, 0.000, 0.000, 0.000,-9.000, 1.413,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 14711,   6588.3,  73079.1,  73079.1,  52680.0,  36982.2,  16631.6
  36416004,  92.3307, -42.8093,0, 0.271, 0.552, 0.133,42.522, 0.069,90, 90,1,0.272,40.710, 0.001, -319.1, 0.00, 0.000,60056.613, 46299,0.,0.,0.,0.,0.,0.
  36420637, 299.5313, -11.8722,0, 0.000, 0.000, 0.000,-9.000, 0.165,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 40647,    222.2,   3411.0,   4915.1,   4311.7,   3129.6,   1424.2
  36420864, 180.7031, -30.8653,0, 0.000, 0.000, 0.000,-9.000, 0.055,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  5940,      1.4,     10.8,     36.8,    182.1,    399.5,    671.3
  36472855, 330.2930, -18.2100,0, 0.000, 0.000, 0.000,-9.000, 0.030,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 18016,     48.8,    384.9,    351.3,    233.2,    141.4,     57.2
  36498915, 135.2528, -57.0186,0, 0.000, 0.000, 0.000,-9.000, 0.282,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 24618,   1656.1,  11174.7,  11761.0,  11125.9,  10521.0,  10611.3
  36512644, 269.8178, -43.6057,0, 0.000, 0.000, 0.000,-9.000, 0.152,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 20861,    553.6,   8666.0,  12619.4,  11122.2,   8081.2,   3681.0
  36548404, 182.8125, -36.6092,0, 0.197, 0.239, 0.163,40.395, 0.066,90, 90,1,0.199,39.944,-0.005, -479.7, 0.00, 0.000,59883.496, 48284,0.,0.,0.,0.,0.,0.
  36551205, 307.0898,  -1.7908,0, 0.000, 0.000, 0.000,-9.000, 0.126, 6,  6,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,60120.566, 22556,   7040.2,  55107.7, 114548.9, 146429.2, 166923.3, 184646.7
  36555832, 133.9453, -28.8011,0, 0.964, 0.978, 0.010,44.042, 0.122,88, 88,1,0.966,44.005, 0.000,    0.0, 0.00, 0.000,59570.000, 31988,    489.5,    544.4,    606.3,    568.0,    624.1,    754.3
  36577183, 331.8750, -14.3235,0, 0.000, 0.000, 0.000,-9.000, 0.027,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  8972,   7401.0,  82120.6,  95434.2,  73037.8,  48247.0,  20610.9
  36585313, 267.7189, -49.5077,0, 0.688, 0.677, 0.011,43.059, 0.131,88, 88,1,0.688,43.101, 0.000,    0.0, 0.00, 0.000,59570.000, 37461,    117.7,    158.5,    163.6,    185.0,    228.1,    243.5
  36593619, 357.8906, -16.1794,0, 0.343, 0.583, 0.198,42.664, 0.023,90, 90,1,0.343,41.289, 0.001, -455.7, 0.00, 0.000,60512.453, 47527,0.,0.,0.,0.,0.,0.
  36659563,  78.9258, -15.7139,0, 0.163, 2.735, 1.244,46.784, 0.062,42, 42,2,0.161,39.437, 0.002,  518.2, 0.00, 0.000,59609.082, 17415,0.,0.,0.,0.,0.,0.
  36689698, 102.3047, -29.8279,0, 0.000, 0.000, 0.000,-9.000, 0.124, 6,  6,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59960.090,  8741,    987.5,   5921.3,  11286.3,  13909.2,  15394.8,  16577.4
  36706333, 225.3516, -21.5423,0, 0.134, 0.080, 0.017,37.803, 0.099,90, 90,1,0.132,38.975,-0.003,  671.5, 0.00, 0.000,59853.254, 34731,0.,0.,0.,0.,0.,0.
  36730764, 245.7422,   1.9401,0, 0.298, 0.250, 0.125,40.502, 0.052,42, 42,1,0.297,40.930,-0.029,   72.4, 0.00, 0.000,59766.957, 49687,0.,0.,0.,0.,0.,0.
  36739565,  39.9057, -60.6234,0, 0.000, 0.000, 0.000,-9.000, 0.023,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 13049,   1435.7,  16806.0,  20273.9,  15861.5,  10614.4,   4573.0
  36757403, 356.0959, -49.1179,0, 0.092, 0.102, 0.015,38.365, 0.011,15, 15,1,0.093,38.135,-0.002, -202.2, 3.10, 0.037,60152.410, 19382,0.,0.,0.,0.,0.,0.
  36842485,  29.1797,  -6.4294,0, 0.357, 0.513, 0.481,42.329, 0.022,90, 90,1,0.358,41.401, 0.003,  -77.5, 0.00, 0.000,60277.262, 15918,0.,0.,0.,0.,0.,0.
  36931619, 291.6211, -12.0247,0, 1.881, 1.827, 0.065,45.717, 0.164,95, 95,1,1.877,45.790,-0.009,   54.1, 3.10, 0.016,59853.742, 42671,0.,0.,0.,0.,0.,0.
  36938257,  56.2500, -21.2218,0, 0.000, 0.000, 0.000,-9.000, 0.045,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 37528,     49.3,    119.8,    286.9,   1204.3,   2574.6,   4285.9
  36955593, 297.7734, -14.3235,0, 0.279, 0.519, 0.109,42.358, 0.130,90, 90,1,0.279,40.774, 0.001,  158.8, 0.00, 0.000,60025.949, 47147,0.,0.,0.,0.,0.,0.
  36958052, 189.6680,  -8.0840,0, 0.159, 0.436, 0.738,41.905, 0.028,62, 62,1,0.159,39.407, 0.001,  274.1, 0.00, 0.000,59567.730,  7718,0.,0.,0.,0.,0.,0.
  37014349, 197.5781, -18.0530,0, 0.297, 0.281, 0.015,40.791, 0.064,90, 90,1,0.298,40.937,-0.012, -309.7, 0.00, 0.000,59941.852, 17899,0.,0.,0.,0.,0.,0.
  37032540, 206.3710, -55.4908,0, 0.000, 0.000, 0.000,-9.000, 0.473,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 22404,    668.3,   9502.3,  12696.9,  10693.4,   7776.1,   3546.1
  37077473, 132.7148,  -0.2984,0, 0.220, 0.240, 0.027,40.406, 0.026,15, 15,1,0.222,40.210,-0.006, -170.4, 3.10, 0.053,59695.336, 45039,0.,0.,0.,0.,0.,0.
  37082662,  76.4648,  -3.8824,0, 0.000, 0.000, 0.000,-9.000, 0.143,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 47548,    225.3,   3449.1,   4965.8,   4351.2,   3150.0,   1432.1
  37113366, 175.0781,  -3.7328,0, 0.618, 0.597, 0.019,42.728, 0.019,90, 90,1,0.621,42.826,-0.029,  162.0, 0.00, 0.000,60481.824, 42699,0.,0.,0.,0.,0.,0.
  37120574, 232.3828, -11.2630,0, 1.622, 0.893, 0.240,43.797, 0.159,88, 88,1,1.623,45.399, 0.000,    0.0, 0.00, 0.000,59570.000, 18349,    216.7,    270.8,    300.7,    366.8,    377.7,    371.0
  37134458, 180.1758, -35.6853,0, 0.347, 2.090, 0.089,46.074, 0.071,90, 90,1,0.350,41.337,-0.038, -585.7, 0.00, 0.000,59894.293, 45998,0.,0.,0.,0.,0.,0.
  37170843, 315.8531, -50.6742,0, 0.121, 2.582, 1.202,46.633, 0.025,42, 42,2,0.123,38.793,-0.008, -485.9, 0.00, 0.000,59609.945, 48647,0.,0.,0.,0.,0.,0.
  37178512, 144.6680, -21.7028,0, 0.170, 0.166, 0.007,39.502, 0.051,67, 67,1,0.170,39.569,-0.001,  388.6, 0.00, 0.000,60278.250, 35993,0.,0.,0.,0.,0.,0.
  37191125,  39.9023, -22.6696,0, 0.404, 0.425, 0.026,41.838, 0.021,62, 62,2,0.403,41.707, 0.004,  146.0, 3.10, 0.071,59784.711, 17168,0.,0.,0.,0.,0.,0.
  37192802,  37.4414,  -0.8953,0, 0.390, 0.446, 0.043,41.963, 0.028,90, 90,1,0.389,41.618,-0.007,  478.2, 0.00, 0.000,60483.738, 11735,0.,0.,0.,0.,0.,0.
  37206094,  32.5195, -18.8394,0, 0.334, 0.366, 0.027,41.458, 0.018,90, 90,1,0.333,41.222, 0.003, -164.1, 0.00, 0.000,60156.586, 37744,0.,0.,0.,0.,0.,0.
  37208382, 127.4000, -47.9455,0, 0.041, 0.062, 0.016,37.228, 0.644,42, 42,2,0.042,36.367,-0.000, -153.6, 0.00, 0.000,60284.043, 34345,0.,0.,0.,0.,0.,0.
  37211420, 205.6641, -18.9971,0, 0.000, 0.000, 0.000,-9.000, 0.083,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 12932,     52.3,    517.1,   1455.6,   5310.1,   9136.2,  11717.1
  37262080, 241.6992, -13.8620,0, 0.304, 0.343, 0.257,41.292, 0.200,90, 90,1,0.303,40.982, 0.007,  514.3, 0.00, 0.000,60322.523, 41712,0.,0.,0.,0.,0.,0.
  37268602, 100.1953, -17.1138,0, 0.069, 0.068, 0.004,37.420, 0.346,15, 15,1,0.069,37.449, 0.001,   34.4, 3.10, 0.041,59806.070, 10377,0.,0.,0.,0.,0.,0.
  37302671, 141.1523,  -1.1937,0, 0.774, 0.942, 0.200,43.940, 0.027,90, 90,1,0.775,43.415,-0.013,  -38.7, 0.00, 0.000,60671.445, 20245,0.,0.,0.,0.,0.,0.
  37351723, 216.2500, -42.6098,0, 0.207, 0.214, 0.004,40.122, 0.123,42, 42,2,0.207,40.039,-0.006,  302.2, 0.00, 0.000,60325.684,  1033,0.,0.,0.,0.,0.,0.
  37358191, 273.8060, -52.6090,0, 0.297, 0.285, 0.037,40.827, 0.094,90, 90,1,0.298,40.936,-0.022, -112.1, 0.00, 0.000,60023.340, 16027,0.,0.,0.,0.,0.,0.
  37397869, 110.7209, -49.8970,0, 0.521, 0.531, 0.027,42.421, 0.154,15, 15,1,0.523,42.376, 0.002, -522.6, 3.10, 0.368,60410.105, 31632,0.,0.,0.,0.,0.,0.
  37414787, 130.8495, -51.6430,0, 0.176, 0.172, 0.015,39.586, 0.604,90, 90,1,0.175,39.636,-0.011,    5.9, 0.00, 0.000,60394.414,   695,0.,0.,0.,0.,0.,0.
  37436066,  75.0586, -10.8069,0, 0.137, 0.118, 0.017,38.694, 0.088,90, 90,1,0.137,39.047, 0.001, -318.0, 0.00, 0.000,60527.324, 12783,0.,0.,0.,0.,0.,0.
  37465168,  90.5273, -31.0392,0, 0.000, 0.000, 0.000,-9.000, 0.033,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 13924,      6.9,     67.7,    187.1,    828.5,   1521.1,   2004.0
  37465736, 161.8945, -11.1109,0, 0.235, 0.213, 0.015,40.108, 0.034,90, 90,1,0.236,40.362, 0.006, -198.1, 0.00, 0.000,60348.875, 26920,0.,0.,0.,0.,0.,0.
  37522704, 329.4141,  -6.1292,0, 0.000, 0.000, 0.000,-9.000, 0.025,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 29494,     50.7,    505.1,   1439.9,   5285.4,   9096.2,  11659.7
  37563024,  47.1094, -40.8170,0, 0.585, 0.580, 0.008,42.650, 0.011,88, 88,1,0.584,42.669, 0.000,    0.0, 0.00, 0.000,59570.000, 10356,    489.2,    600.0,    585.8,    730.4,    768.5,    972.4
  37585711, 195.1974, -47.3576,0, 1.273, 1.181, 0.260,44.548, 0.115,95, 95,1,1.274,44.750, 0.005,  129.8, 3.10, 0.123,60220.676, 41121,0.,0.,0.,0.,0.,0.
  37593908, 160.6641, -37.3564,0, 0.000, 0.000, 0.000,-9.000, 0.046,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 39003,     15.1,    139.9,    410.8,   1256.0,   2045.5,   2562.0
  37663127, 121.3291, -45.5867,0, 0.000, 0.000, 0.000,-9.000, 0.426, 6,  6,2,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,60655.734, 39450,    311.6,   1473.1,   3811.0,   6345.4,   9492.8,  11931.5
  37768852, 176.2291, -56.8279,0, 0.000, 0.000, 0.000,-9.000, 0.374,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 16504,    542.6,   8519.7,  12181.2,  10664.3,   7852.3,   3613.0
  37783434, 291.7969,   0.7461,0, 0.138, 2.308, 0.974,46.337, 0.359,67, 67,1,0.138,39.068, 0.003, -115.2, 0.00, 0.000,60538.016, 30272,0.,0.,0.,0.,0.,0.
  37796269, 318.6914, -11.4152,0, 0.418, 0.424, 0.020,41.837, 0.034,90, 90,1,0.418,41.800, 0.009, -335.9, 0.00, 0.000,60169.195, 47143,0.,0.,0.,0.,0.,0.
  37796749, 359.7739, -52.9946,0, 0.306, 0.307, 0.008,41.010, 0.014,90, 90,1,0.304,40.988, 0.006,  -93.9, 0.00, 0.000,60484.094, 45769,0.,0.,0.,0.,0.,0.
  37799576, 114.6284, -62.6967,0, 0.271, 0.258, 0.007,40.578, 0.147,42, 42,2,0.272,40.707, 0.011,   83.7, 0.00, 0.000,59892.402, 16068,0.,0.,0.,0.,0.,0.
  37829244, 267.0117, -11.7198,0, 0.000, 0.000, 0.000,-9.000, 0.794,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 21536,    141.4,   2828.2,   4675.3,   4514.1,   3674.0,   1805.4
  37830666,  98.6133, -31.0392,0, 0.000, 0.000, 0.000,-9.000, 0.116,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 30042,      4.2,     42.7,    117.7,    520.9,    962.7,   1273.5
  37832359, 238.1836,  -4.7802,0, 0.308, 0.286, 0.863,40.836, 0.457,62, 62,1,0.309,41.027,-0.004, -316.9, 0.00, 0.000,59611.602, 29437,0.,0.,0.,0.,0.,0.
  37832519, 237.4805, -30.3452,0, 0.525, 0.517, 0.026,42.349, 0.102,90, 90,1,0.524,42.386, 0.006,  337.5, 0.00, 0.000,60538.234, 49600,0.,0.,0.,0.,0.,0.
  37838502, 147.6971, -44.7960,0, 0.000, 0.000, 0.000,-9.000, 0.184,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 25460,    263.4,   1358.5,    894.4,    492.8,    270.6,    102.6
  37855138,  10.1953, -39.6444,0, 0.346, 0.341, 0.014,41.276, 0.011,90, 90,1,0.346,41.318, 0.004, -302.6, 0.00, 0.000,60093.438, 22202,0.,0.,0.,0.,0.,0.
  37856107, 202.2877, -50.4800,0, 0.000, 0.000, 0.000,-9.000, 0.143,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 34684,    126.3,   2422.5,   4130.9,   4038.5,   3134.5,   1492.9
  37871958,  97.2070,  -2.3880,0, 0.045, 0.221, 0.589,40.196, 0.509,15, 15,1,0.046,36.555,-0.001, -412.2, 3.10, 0.737,60599.934, 40511,0.,0.,0.,0.,0.,0.
  37872285, 170.1563,  -5.2295,0, 0.160, 0.174, 0.014,39.622, 0.031,42, 42,2,0.164,39.477, 0.003, -177.8, 0.00, 0.000,60394.859, 15771,0.,0.,0.,0.,0.,0.
  37873243,  49.5703, -17.7394,0, 0.634, 0.555, 0.079,42.532, 0.028,90, 90,1,0.630,42.870,-0.003,  322.8, 0.00, 0.000,59913.965,  3896,0.,0.,0.,0.,0.,0.
  37942194,  79.1016, -19.6296,0, 0.469, 0.468, 0.091,42.091, 0.040,90, 90,1,0.470,42.102,-0.010,  120.5, 0.00, 0.000,60353.895, 20711,0.,0.,0.,0.,0.,0.
  37944944, 200.2148, -14.4775,0, 1.221, 1.137, 0.085,44.445, 0.082,88, 88,1,1.223,44.639, 0.000,    0.0, 0.00, 0.000,59570.000, 31775,    146.3,    155.6,    190.2,    193.2,    185.2,    202.6
  37956124, 132.8906, -10.3516,0, 0.000, 0.000, 0.000,-9.000, 0.032,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 16420,     19.2,    379.9,    655.5,    640.0,    490.8,    231.6
  37963632, 132.4038, -61.1898,0, 0.000, 0.000, 0.000,-9.000, 0.197,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  2942,    174.9,   1489.5,   1515.5,   1102.9,    721.3,    307.2
  37971930,  97.7344, -54.3409,0, 0.000, 0.000, 0.000,-9.000, 0.097,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 49756,     34.5,    149.5,    384.3,   1110.9,   1792.9,   2241.0
  37992187, 211.4648, -29.6560,0, 0.213, 0.204, 0.039,40.003, 0.053,42, 42,2,0.215,40.129,-0.005, -222.1, 0.00, 0.000,59689.102,  3445,0.,0.,0.,0.,0.,0.
  38013358, 279.8372, -49.8970,0, 0.000, 0.000, 0.000,-9.000, 0.056,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 14378,     29.3,    222.7,    760.2,   3761.2,   8252.1,  13857.5
  38020917,  60.9961, -20.4236,0, 0.266, 0.217, 0.089,40.154, 0.038,67, 67,1,0.265,40.644, 0.004,  157.1, 0.00, 0.000,60268.762, 13546,0.,0.,0.,0.,0.,0.
  38054020, 112.3953, -49.8970,0, 0.000, 0.000, 0.000,-9.000, 0.166,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 23722,   1112.6,  15633.5,  21085.8,  17721.3,  12518.3,   5595.8
  38075415, 112.8516, -26.1105,0, 0.872, 0.861, 0.029,43.698, 0.607,88, 88,1,0.873,43.735, 0.000,    0.0, 0.00, 0.000,59570.000,   810,   2394.7,   3019.3,   3212.2,   3159.2,   4040.8,   4554.1
  38085252, 208.3008,  -4.7802,0, 1.519, 1.443, 0.041,45.086, 0.023,95, 95,1,1.521,45.223, 0.041, -339.8, 3.10, 0.070,59716.398,  8430,0.,0.,0.,0.,0.,0.
  38092995, 198.2813, -14.9403,0, 0.000, 0.000, 0.000,-9.000, 0.052,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 33404,     12.1,    121.9,    348.9,   1283.0,   2220.5,   2854.3
  38094181, 177.8906, -35.5018,0, 0.184, 0.196, 0.009,39.913, 0.068,67, 67,1,0.184,39.756,-0.003,  191.4, 0.00, 0.000,60657.680, 31094,0.,0.,0.,0.,0.,0.
  38132867, 157.1457, -42.2104,0, 0.000, 0.000, 0.000,-9.000, 0.116,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 41468,    436.1,   5741.5,   7504.0,   6192.2,   4311.4,   1909.5
  38147899,  14.1495, -53.9568,0, 0.235, 0.218, 0.017,40.168, 0.015,90, 90,1,0.232,40.325,-0.046,  599.3, 0.00, 0.000,60225.816, 35934,0.,0.,0.,0.,0.,0.
  38249774, 204.7861, -55.2994,0, 0.047, 0.081, 0.010,37.834, 0.522,42, 42,1,0.048,36.661,-0.001,    9.2, 0.00, 0.000,59733.594, 18405,0.,0.,0.,0.,0.,0.
  38272236, 207.2461, -41.4112,0, 0.317, 0.299, 0.010,40.950, 0.073,90, 90,1,0.321,41.123,-0.000, -668.9, 0.00, 0.000,60139.426,  9932,0.,0.,0.,0.,0.,0.
  38356216, 262.0898, -12.0247,0, 0.000, 0.000, 0.000,-9.000, 0.520,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   359,     69.5,    820.3,    953.0,    735.6,    508.6,    224.3
  38377983, 118.1250, -31.2135,0, 0.000, 0.000, 0.000,-9.000, 1.151,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 20259,    704.1,   8278.3,   8772.8,   6542.1,   4565.4,   2047.2
  38380125, 266.8716, -55.2994,0, 0.000, 0.000, 0.000,-9.000, 0.092,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  1134,     83.3,   1313.5,   1942.8,   1730.7,   1260.0,    575.0
  38396509,  56.1145, -59.2989,0, 0.000, 0.000, 0.000,-9.000, 0.021,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 10161,     15.1,     25.2,     43.5,    140.7,    286.0,    467.6
  38396910, 248.9063, -16.1794,0, 0.000, 0.000, 0.000,-9.000, 0.484,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 13528,      7.5,     73.6,    196.9,    701.7,   1226.4,   1593.2
  38407729,  44.6484, -12.4828,0, 0.255, 0.538, 0.183,42.452, 0.040,90, 90,1,0.254,40.539,-0.004,  223.2, 0.00, 0.000,60266.969,   516,0.,0.,0.,0.,0.,0.
  38491460,  87.0117, -39.0655,0, 0.000, 0.000, 0.000,-9.000, 0.042,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 18176,   3160.5,  19241.3,  23971.3,  24324.4,  23748.3,  23584.2
  38494207, 311.6602, -41.4112,0, 0.195, 0.180, 0.161,39.697, 0.029,15, 15,1,0.193,39.876,-0.003,  540.4, 3.10, 0.056,60333.723, 30052,0.,0.,0.,0.,0.,0.
  38505257, 328.8867, -11.1109,0, 0.947, 0.919, 0.015,43.875, 0.026,15, 15,1,0.943,43.947,-0.015,  209.1, 3.10, 0.016,60626.520, 16673,0.,0.,0.,0.,0.,0.
  38528320,  87.0117,  -2.9855,0, 0.000, 0.000, 0.000,-9.000, 0.449,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 24546,    978.8,   6608.2,   5211.0,   3195.2,   1918.7,    770.8
  38544381, 135.8789, -26.6101,0, 0.000, 0.000, 0.000,-9.000, 0.112,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  2375,   1526.3,   9830.6,  10041.3,   9428.6,   8839.3,   8824.7
  38550607,  73.1250, -38.4913,0, 0.000, 0.000, 0.000,-9.000, 0.017,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 27330,   4535.7,  26478.5,  19366.3,  11286.6,   6324.2,   2426.4
  38568274,  62.7539, -36.0536,0, 0.265, 0.273, 0.017,40.724, 0.011,90, 90,1,0.262,40.624, 0.005,  462.7, 0.00, 0.000,60484.371, 18673,0.,0.,0.,0.,0.,0.
  38573605, 156.4453, -30.5182,0, 0.000, 0.000, 0.000,-9.000, 0.053,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 20194,    254.6,   2238.3,   2195.6,   1518.5,    945.3,    388.5
  38574785, 292.5000, -61.5670,0, 0.251, 0.230, 0.023,40.298, 0.059,15, 15,1,0.250,40.504,-0.002,  129.2, 3.10, 0.102,60135.094, 24581,0.,0.,0.,0.,0.,0.
  38591698, 255.5859, -24.1329,0, 0.000, 0.000, 0.000,-9.000, 0.227,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 45368,   1310.4,  16400.0,  20219.3,  16119.6,  11054.3,   4850.6
  38599881,  13.5352,   0.5968,0, 0.318, 0.245, 0.366,40.454, 0.020,90, 90,1,0.315,41.082,-0.007,  524.8, 0.00, 0.000,60091.078, 24290,0.,0.,0.,0.,0.,0.
  38634386, 178.7695,   1.7908,0, 0.796, 0.808, 0.059,43.528, 0.020,42, 42,1,0.799,43.496, 0.011, -277.2, 0.00, 0.000,60503.367, 12230,0.,0.,0.,0.,0.,0.
  38646442, 225.5273, -24.6243,0, 0.000, 0.000, 0.000,-9.000, 0.146,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,  5021,      4.6,     33.2,    112.2,    553.5,   1224.4,   2068.5
  38652935, 122.3438, -25.7787,0, 0.000, 0.000, 0.000,-9.000, 0.173,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 15411,      3.9,     39.4,    108.0,    477.1,    884.9,   1172.7
  38681305, 177.0117,  -1.7908,0, 0.392, 0.362, 0.172,41.430, 0.015,15, 15,1,0.394,41.642, 0.002,  220.0, 3.10, 0.132,60431.703,  5809,0.,0.,0.,0.,0.,0.
  38742819, 181.2305, -28.6310,0, 0.295, 0.321, 0.013,41.122, 0.056,90, 90,1,0.297,40.926, 0.002, -211.4, 0.00, 0.000,60651.574, 40268,0.,0.,0.,0.,0.,0.
  38754242, 324.8438,   0.1492,0, 0.079, 0.085, 0.030,37.949, 0.051,62, 62,1,0.080,37.789, 0.001,  -63.6, 0.00, 0.000,59728.688, 25311,0.,0.,0.,0.,0.,0.
  38775504, 325.7012, -59.6778,0, 0.000, 0.000, 0.000,-9.000, 0.029,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000, 13923,    246.6,   2073.5,   1973.5,   1340.7,    824.1,    335.8
  38783633,  60.8824, -48.7276,0, 0.276, 0.306, 0.473,41.009, 0.011,62, 62,2,0.277,40.755, 0.003,  245.5, 3.10, 0.013,59586.926, 25895,0.,0.,0.,0.,0.,0.
